Epoch: 0001 train_loss= 2.6481  train_acc= 0.1378  val_loss= 2.6336  val_acc= 0.1408  time= 4.7232 
Epoch: 0893 train_loss= 0.0027  train_acc= 1.0000  val_loss= 0.7303  val_acc= 0.9437  time= 0.2319 
Epoch: 0894 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7237  val_acc= 0.9437  time= 0.2515 
Epoch: 0895 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7025  val_acc= 0.9437  time= 0.2537 
Epoch: 0896 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.6852  val_acc= 0.9437  time= 0.2308 
Epoch: 0897 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.6995  val_acc= 0.9437  time= 0.2195 
Epoch: 0898 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7323  val_acc= 0.9437  time= 0.2241 
Epoch: 0899 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7430  val_acc= 0.9437  time= 0.2560 
Epoch: 0900 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7358  val_acc= 0.9437  time= 0.2213 
Epoch: 0900  Test set results: loss= 0.4173  accuracy= 0.9621 Epoch: 0901 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.6974  val_acc= 0.9437  time= 0.2422 
Epoch: 0902 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.6850  val_acc= 0.9437  time= 0.2482 
Epoch: 0903 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.6858  val_acc= 0.9437  time= 0.2331 
Epoch: 0904 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.6941  val_acc= 0.9437  time= 0.2446 
Epoch: 0905 train_loss= 0.0028  train_acc= 1.0000  val_loss= 0.7130  val_acc= 0.9437  time= 0.2589 
Epoch: 0906 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7296  val_acc= 0.9437  time= 0.2803 
Epoch: 0907 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.7380  val_acc= 0.9437  time= 0.2494 
Epoch: 0908 train_loss= 0.0027  train_acc= 1.0000  val_loss= 0.7235  val_acc= 0.9437  time= 0.2843 
Epoch: 0909 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7581  val_acc= 0.9437  time= 0.2833 
Epoch: 0910 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7570  val_acc= 0.9437  time= 0.2385 
Epoch: 0911 train_loss= 0.0025  train_acc= 1.0000  val_loss= 0.7258  val_acc= 0.9437  time= 0.2515 
Epoch: 0912 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.6966  val_acc= 0.9437  time= 0.2467 
Epoch: 0913 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.6876  val_acc= 0.9437  time= 0.2746 
Epoch: 0914 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7004  val_acc= 0.9437  time= 0.2744 
Epoch: 0915 train_loss= 0.0024  train_acc= 1.0000  val_loss= 0.7152  val_acc= 0.9437  time= 0.2597 
Epoch: 0916 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.7432  val_acc= 0.9437  time= 0.2775 
Epoch: 0917 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7604  val_acc= 0.9437  time= 0.2885 
Epoch: 0918 train_loss= 0.0022  train_acc= 1.0000  val_loss= 0.7441  val_acc= 0.9437  time= 0.2483 
Epoch: 0919 train_loss= 0.0026  train_acc= 1.0000  val_loss= 0.7293  val_acc= 0.9437  time= 0.3212 
Epoch: 0920 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7667  val_acc= 0.9437  time= 0.2961 
Epoch: 0921 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.8083  val_acc= 0.9437  time= 0.2907 
Epoch: 0922 train_loss= 0.0023  train_acc= 1.0000  val_loss= 0.8156  val_acc= 0.9437  time= 0.2808 
Epoch: 0923 train_loss= 0.0022  train_acc= 1.0000  val_loss= 0.8026  val_acc= 0.9437  time= 0.2554 
Epoch: 0924 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7716  val_acc= 0.9437  time= 0.2630 
Epoch: 0925 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7601  val_acc= 0.9437  time= 0.2711 
Epoch: 0926 train_loss= 0.0022  train_acc= 1.0000  val_loss= 0.7433  val_acc= 0.9437  time= 0.2677 
Epoch: 0927 train_loss= 0.0022  train_acc= 1.0000  val_loss= 0.7374  val_acc= 0.9437  time= 0.2459 
Epoch: 0928 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7457  val_acc= 0.9437  time= 0.2660 
Epoch: 0929 train_loss= 0.0020  train_acc= 1.0000  val_loss= 0.7540  val_acc= 0.9437  time= 0.2519 
Epoch: 0930 train_loss= 0.0020  train_acc= 1.0000  val_loss= 0.7697  val_acc= 0.9437  time= 0.2362 
Epoch: 0931 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7800  val_acc= 0.9437  time= 0.2749 
Epoch: 0932 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7723  val_acc= 0.9437  time= 0.2588 
Epoch: 0933 train_loss= 0.0022  train_acc= 1.0000  val_loss= 0.7430  val_acc= 0.9437  time= 0.2792 
Epoch: 0934 train_loss= 0.0022  train_acc= 1.0000  val_loss= 0.7309  val_acc= 0.9437  time= 0.2496 
Epoch: 0935 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7473  val_acc= 0.9437  time= 0.2592 
Epoch: 0936 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7615  val_acc= 0.9437  time= 0.2539 
Epoch: 0937 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7603  val_acc= 0.9437  time= 0.3043 
Epoch: 0938 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7502  val_acc= 0.9437  time= 0.2623 
Epoch: 0939 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7491  val_acc= 0.9437  time= 0.3056 
Epoch: 0940 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7693  val_acc= 0.9437  time= 0.2509 
Epoch: 0941 train_loss= 0.0020  train_acc= 1.0000  val_loss= 0.7765  val_acc= 0.9437  time= 0.2635 
Epoch: 0942 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7675  val_acc= 0.9437  time= 0.2686 
Epoch: 0943 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7623  val_acc= 0.9437  time= 0.2542 
Epoch: 0944 train_loss= 0.0020  train_acc= 1.0000  val_loss= 0.7573  val_acc= 0.9437  time= 0.2459 
Epoch: 0945 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7533  val_acc= 0.9437  time= 0.2996 
Epoch: 0946 train_loss= 0.0021  train_acc= 1.0000  val_loss= 0.7640  val_acc= 0.9437  time= 0.2467 
Epoch: 0947 train_loss= 0.0020  train_acc= 1.0000  val_loss= 0.7796  val_acc= 0.9437  time= 0.2521 
Epoch: 0948 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7858  val_acc= 0.9437  time= 0.2351 
Epoch: 0949 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7818  val_acc= 0.9437  time= 0.2296 
Epoch: 0950 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7730  val_acc= 0.9437  time= 0.2350 
Epoch: 0951 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7564  val_acc= 0.9437  time= 0.2478 
Epoch: 0952 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7459  val_acc= 0.9437  time= 0.2489 
Epoch: 0953 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7434  val_acc= 0.9437  time= 0.3028 
Epoch: 0954 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7565  val_acc= 0.9437  time= 0.3085 
Epoch: 0955 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7694  val_acc= 0.9437  time= 0.2803 
Epoch: 0956 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7738  val_acc= 0.9437  time= 0.2538 
Epoch: 0957 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7814  val_acc= 0.9437  time= 0.2371 
Epoch: 0958 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7863  val_acc= 0.9437  time= 0.2698 
Epoch: 0959 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7779  val_acc= 0.9437  time= 0.2769 
Epoch: 0960 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7482  val_acc= 0.9437  time= 0.2400 
Epoch: 0961 train_loss= 0.0020  train_acc= 1.0000  val_loss= 0.7341  val_acc= 0.9437  time= 0.3045 
Epoch: 0962 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7487  val_acc= 0.9437  time= 0.2426 
Epoch: 0963 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7718  val_acc= 0.9437  time= 0.2501 
Epoch: 0964 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7879  val_acc= 0.9437  time= 0.2889 
Epoch: 0965 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7786  val_acc= 0.9437  time= 0.2740 
Epoch: 0966 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7624  val_acc= 0.9437  time= 0.2413 
Epoch: 0967 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7645  val_acc= 0.9437  time= 0.2345 
Epoch: 0968 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7722  val_acc= 0.9437  time= 0.2604 
Epoch: 0969 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7862  val_acc= 0.9437  time= 0.2743 
Epoch: 0970 train_loss= 0.0018  train_acc= 1.0000  val_loss= 0.7876  val_acc= 0.9437  time= 0.2466 
Epoch: 0971 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7710  val_acc= 0.9437  time= 0.2530 
Epoch: 0972 train_loss= 0.0019  train_acc= 1.0000  val_loss= 0.7559  val_acc= 0.9437  time= 0.2491 
Epoch: 0973 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7722  val_acc= 0.9437  time= 0.3085 
Epoch: 0974 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7889  val_acc= 0.9437  time= 0.2399 
Epoch: 0975 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7824  val_acc= 0.9437  time= 0.2348 
Epoch: 0976 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7777  val_acc= 0.9437  time= 0.2412 
Epoch: 0977 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7663  val_acc= 0.9437  time= 0.2250 
Epoch: 0978 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7616  val_acc= 0.9437  time= 0.2419 
Epoch: 0979 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7684  val_acc= 0.9437  time= 0.2260 
Epoch: 0980 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7728  val_acc= 0.9437  time= 0.2642 
Epoch: 0981 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7738  val_acc= 0.9437  time= 0.2588 
Epoch: 0982 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7733  val_acc= 0.9437  time= 0.2598 
Epoch: 0983 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7849  val_acc= 0.9437  time= 0.2462 
Epoch: 0984 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7952  val_acc= 0.9437  time= 0.2857 
Epoch: 0985 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.8029  val_acc= 0.9437  time= 0.2517 
Epoch: 0986 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7923  val_acc= 0.9437  time= 0.2900 
Epoch: 0987 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7799  val_acc= 0.9437  time= 0.2618 
Epoch: 0988 train_loss= 0.0015  train_acc= 1.0000  val_loss= 0.7901  val_acc= 0.9437  time= 0.2348 
Epoch: 0989 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.8090  val_acc= 0.9437  time= 0.2358 
Epoch: 0990 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.8148  val_acc= 0.9437  time= 0.2353 
Epoch: 0991 train_loss= 0.0015  train_acc= 1.0000  val_loss= 0.8082  val_acc= 0.9437  time= 0.2338 
Epoch: 0992 train_loss= 0.0015  train_acc= 1.0000  val_loss= 0.7741  val_acc= 0.9437  time= 0.2326 
Epoch: 0993 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7383  val_acc= 0.9437  time= 0.2408 
Epoch: 0994 train_loss= 0.0020  train_acc= 1.0000  val_loss= 0.7221  val_acc= 0.9437  time= 0.2372 
Epoch: 0995 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7396  val_acc= 0.9437  time= 0.2402 
Epoch: 0996 train_loss= 0.0015  train_acc= 1.0000  val_loss= 0.7631  val_acc= 0.9437  time= 0.2853 
Epoch: 0997 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7819  val_acc= 0.9437  time= 0.2680 
Epoch: 0998 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7982  val_acc= 0.9437  time= 0.2426 
Epoch: 0999 train_loss= 0.0016  train_acc= 1.0000  val_loss= 0.7956  val_acc= 0.9437  time= 0.2720 
Epoch: 1000 train_loss= 0.0017  train_acc= 1.0000  val_loss= 0.7956  val_acc= 0.9437  time= 0.3176 
Epoch: 1000  Test set results: loss= 0.4606  accuracy= 0.9619 
